C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_02_506.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_02_506.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_02_506.jpg, -0.3128855, 1, 0, 2.104057
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_02_611.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_02_611.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_02_611.jpg, -0.6278213, 1, 0, 3.201579
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_02_720.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_02_720.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_02_720.jpg, -0.3003379, 1, 0, 4.614691
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_02_821.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_02_821.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_02_821.jpg, 0, 1, 0, 5.77152
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_02_931.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_02_931.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_02_931.jpg, 0, 1, 0, 6.91897
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_029.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_029.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_029.jpg, 0, 1, 0, 8.05639
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_131.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_131.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_131.jpg, -0.1430175, 1, 0, 9.178061
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_235.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_235.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_235.jpg, -0.4742046, 1, 0, 10.22383
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_353.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_353.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_353.jpg, -0.1325571, 1, 0, 11.64521
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_458.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_458.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_458.jpg, 0, 1, 0, 12.47881
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_558.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_558.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_558.jpg, 0, 1, 0, 13.78905
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_660.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_660.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_660.jpg, 0, 1, 0, 15.08373
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_762.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_762.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_762.jpg, -0.30519, 1, 0, 15.9046
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_867.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_867.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_867.jpg, -0.4425601, 1, 0, 17.04325
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_03_970.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_03_970.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_03_970.jpg, -0.1607538, 1, 0, 17.89467
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_078.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_078.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_078.jpg, 0, 1, 0, 19.07428
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_239.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_239.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_239.jpg, -0.242105, 1, 0, 20.63079
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_339.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_339.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_339.jpg, -0.5474124, 1, 0, 21.66627
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_446.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_446.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_446.jpg, -0.7450244, 1, 0, 22.36065
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_547.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_547.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_547.jpg, -0.4539298, 1, 0, 23.35839
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_649.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_649.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_649.jpg, -0.131852, 1, 0, 24.34628
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_756.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_756.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_756.jpg, 0, 1, 0, 25.27705
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_862.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_862.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_862.jpg, 0, 1, 0, 26.41344
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_04_968.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_04_968.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_04_968.jpg, 0, 1, 0, 27.3557
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_077.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_077.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_077.jpg, 0, 1, 0, 28.28888
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_182.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_182.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_182.jpg, 0, 1, 0, 29.39695
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_288.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_288.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_288.jpg, 0, 1, 0, 30.18859
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_389.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_389.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_389.jpg, 0, 1, 0, 30.19039
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_499.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_499.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_499.jpg, 0, 1, 0, 30.1882
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_602.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_602.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_602.jpg, 0, 1, 0, 30.19064
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_712.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_712.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_712.jpg, 0, 1, 0, 30.19054
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_819.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_819.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_819.jpg, 0, 1, 0, 30.1903
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_05_921.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_05_921.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_05_921.jpg, 0, 1, 0, 30.19031
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_022.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_022.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_022.jpg, 0, 1, 0, 30.19029
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_129.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_129.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_129.jpg, 0, 1, 0, 30.19029
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_233.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_233.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_233.jpg, -0.2979782, 1, 0, 30.16883
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_350.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_350.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_350.jpg, -0.2509879, 1, 0, 30.18846
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_455.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_455.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_455.jpg, 0, 1, 0, 30.18662
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_563.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_563.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_563.jpg, 0, 1, 0, 30.19004
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_667.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_667.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_667.jpg, 0, 1, 0, 30.19027
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_783.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_783.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_783.jpg, -0.346809, 1, 0, 30.16343
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_887.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_887.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_887.jpg, -0.04010789, 1, 0, 30.19064
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_06_992.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_06_992.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_06_992.jpg, 0, 1, 0, 30.18997
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_094.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_094.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_094.jpg, 0, 1, 0, 30.19028
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_197.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_197.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_197.jpg, 0, 1, 0, 30.1903
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_313.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_313.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_313.jpg, -0.1929695, 1, 0, 30.18069
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_419.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_419.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_419.jpg, -0.4572517, 1, 0, 30.14959
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_526.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_526.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_526.jpg, -0.1832949, 1, 0, 30.19294
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_633.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_633.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_633.jpg, 0, 1, 0, 30.18859
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_733.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_733.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_733.jpg, 0, 1, 0, 30.19032
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_834.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_834.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_834.jpg, 0, 1, 0, 30.19031
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_07_945.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_07_945.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_07_945.jpg, -0.08419678, 1, 0, 30.18876
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_050.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_050.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_050.jpg, -0.2999338, 1, 0, 30.17048
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_167.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_167.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_167.jpg, 0, 1, 0, 30.18894
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_275.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_275.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_275.jpg, 0, 1, 0, 30.19011
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_386.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_386.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_386.jpg, 0, 1, 0, 30.19034
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_518.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_518.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_518.jpg, 0, 1, 0, 30.19029
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_626.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_626.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_626.jpg, 0, 1, 0, 30.19066
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_727.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_727.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_727.jpg, -0.3103741, 1, 0, 30.16776
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_830.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_830.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_830.jpg, -0.02340623, 1, 0, 30.18997
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_08_940.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_08_940.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_08_940.jpg, 0, 1, 0, 30.19013
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_044.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_044.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_044.jpg, 0, 1, 0, 30.19028
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_145.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_145.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_145.jpg, 0, 1, 0, 30.1903
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_248.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_248.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_248.jpg, -0.1179627, 1, 0, 30.18655
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_356.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_356.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_356.jpg, -0.400607, 1, 0, 30.16209
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_486.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_486.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_486.jpg, -0.05565158, 1, 0, 30.19077
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_597.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_597.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_597.jpg, 0, 1, 0, 30.18993
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_695.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_695.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_695.jpg, 0, 1, 0, 30.19028
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_800.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_800.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_800.jpg, 0, 1, 0, 30.1903
C:\Users\aditya\Desktop\DataAV\IMG\center_2019_01_27_21_41_09_915.jpg, C:\Users\aditya\Desktop\DataAV\IMG\left_2019_01_27_21_41_09_915.jpg, C:\Users\aditya\Desktop\DataAV\IMG\right_2019_01_27_21_41_09_915.jpg, 0, 1, 0, 30.19036
